,AppOK,AppData,DataFile,EMFOK,DskLocal,PrtThread,GDIIN,PrtSpool,PrtDriver,GDIOUT,DrvSet,DrvOK,PrtDataOut,PrtSel,PrtPath,NetOK,NtwrkCnfg,PTROFFLINE,PrtCbl,LclOK,PrtPort,CblPrtHrdwrOK,DS_NTOK,PrtMpTPth,DS_LCLOK,NetPrint,PC2PRT,DSApplctn,PrtOn,PrtData,PrtPaper,PrtMem,PrtTimeOut,FllCrrptdBffr,TnrSpply,Problem1,AppDtGnTm,PrntPrcssTm,DeskPrntSpd,CmpltPgPrntd,PgOrnttnOK,PrntngArOK,NnPSGrphc,GrphcsRltdDrvrSttngs,EPSGrphc,PSGRAPHIC,Problem4,PrtPScript,TTOK,FntInstlltn,PrntrAccptsTrtyp,NnTTOK,ScrnFntNtPrntrFnt,TrTypFnts,Problem5,LclGrbld,NtGrbld,GrbldOtpt,HrglssDrtnAftrPrnt,REPEAT,AvlblVrtlMmry,PSERRMEM,TstpsTxt,GrbldPS,IncmpltPS,PrtFile,PrtIcon,Problem6,Problem3,NtSpd,PrtQueue,Problem2,PrtStatPaper,PrtStatToner,PrtStatMem,PrtStatOff
TTOK,0.8149682807404255,0.8030036707014395,0.7757655701676576,0.8014548340179377,0.8243406586980007,0.8413275971483192,0.8096286484190197,0.7851581907282988,0.8468831517807104,0.8125715387131062,0.8303132511836803,0.8590361212801378,0.7761448911439471,0.8266181401331444,0.8210893281535162,0.8036488848195668,0.8160480574254584,0.8295525470867235,0.7976757505280407,0.8145536183650575,0.8058679482796232,0.7885844049903997,0.7713940293909581,0.8038156797451297,0.7909282862585187,0.827353170111758,0.7975383825726383,0.8197752822226393,0.8251847452880389,0.8117403819822279,0.7924937886481308,0.8339403924916065,0.8045152389659546,0.8310847781156137,0.8329426619966128,0.8028887947707016,0.7825692862310866,0.8325014294645464,0.7793214384156086,0.7841776459582203,0.8167480539839046,0.8109124388808643,0.8199205808701424,0.8372324513396817,0.8534218333556824,0.8476278833469136,0.8187601728453061,0.8204520721433193,0.0,0.8653659265065409,0.8659426042912091,0.8370757195227744,0.8550846095528537,0.8359545054086706,0.825709850086626,0.8340604140121057,0.8251861432943047,0.8382542363829484,0.7980191809067039,0.7981277722221083,0.8411901622564256,0.8533767145775433,0.8291799130118834,0.8351801496285574,0.8114150979062322,0.8138495371549467,0.8392056394130862,0.7825209162369406,0.8322482246329882,0.7704917464536785,0.7944557179065352,0.8315359853706187,0.8153985042286468,0.8138856867474749,0.7979053527063656,0.8035560416071579
FntInstlltn,0.8180708524163742,0.8082697573604295,0.8049937979107376,0.8162451408742025,0.8432988456104517,0.8018257885827514,0.7922708403440659,0.8044455775864996,0.8107283118221815,0.8232631389396217,0.801873310862158,0.8378411016023252,0.7963139017891876,0.8213896067931892,0.8158952305456955,0.8002595159001996,0.8170412111405567,0.7965047246232966,0.7946743104649696,0.8065833161949486,0.820425816589846,0.7900026718494186,0.7778049725529332,0.7967140778421062,0.7971500370703063,0.78513226432857,0.7905854823538504,0.8076030414344154,0.804331757005641,0.794241074390189,0.7915675256368282,0.7785564560261792,0.7654313236489323,0.7786176414593817,0.7975150620597172,0.7198598871358898,0.7504822904816052,0.7966587219775736,0.7753276455144468,0.759891937374032,0.7985115551997513,0.7820088508679903,0.7968641924228274,0.8051085577918683,0.8280705533005925,0.7956196937790494,0.7554791882766674,0.7935814320789162,0.8653659265065409,0.0,0.8253279296982041,0.8273570051961024,0.8232260768242411,0.8562960176885505,0.8003693265824782,0.7745397475619719,0.7681685387649179,0.7735757373489406,0.7636351078585965,0.7556349083223468,0.8229196695309364,0.8030729395529232,0.8237819714002,0.7753664973993247,0.7875410493101263,0.8203362843441597,0.823931788732491,0.723555531959646,0.7735318796116734,0.7618718851448464,0.7912708068434298,0.7555156118924148,0.797939351863719,0.7918074178927412,0.8033802279884397,0.7782455811825133
PrntrAccptsTrtyp,0.7992390521747648,0.7981841028848354,0.8063399385084614,0.7997089588450732,0.8379123695005632,0.8175586626614567,0.8061039206896571,0.8069355235438835,0.831225202704636,0.7927909387037871,0.8381163446900682,0.8142115083540123,0.7723752639670048,0.8294216041714474,0.8075594605110329,0.8222096039066177,0.8126612996330222,0.7901428805378006,0.8107607655131135,0.8120136525203989,0.802798051481739,0.7809656237331342,0.7804226669688425,0.8152476331337362,0.7817151831696216,0.7964880965970601,0.7799538361747781,0.7913374019943056,0.7936795216450738,0.8111860814030123,0.7908170825486837,0.853894742864713,0.7963010039413,0.8209257679149988,0.8379987341803253,0.7350181240963198,0.8382584734538526,0.8747746039288714,0.8213013742263333,0.7571012810310044,0.8119048527448371,0.8047360533904672,0.858846318678377,0.8512664842202006,0.8327587451198619,0.8230796923650687,0.7997545181845942,0.8577963210249586,0.8659426042912091,0.8253279296982041,0.0,0.8563593259335458,0.8510782808509484,0.8511439575602279,0.8354806517929391,0.8055053139623476,0.8091379292393711,0.7971681871223535,0.8232817115266207,0.7757797621708206,0.8366172716251009,0.8333285285778937,0.8098807337463828,0.8187838000717204,0.7993469027576147,0.8242952874446742,0.8086295695891035,0.8226651297289429,0.8228738042577353,0.844809718289205,0.7944315828671195,0.7844774593076824,0.8110059084315379,0.801221039777457,0.8313839597166278,0.79142492156626
NnTTOK,0.7937005114966074,0.7905442043071705,0.8045021549453066,0.8130752610668912,0.7847709129737146,0.7895151169208068,0.7869674802730563,0.7833676892498588,0.8010720807766308,0.7879090055068362,0.7754510813497175,0.7770275567554497,0.7680523902358549,0.7868025553436138,0.7800723152614409,0.7669192789984798,0.7750935136191732,0.7852844329462357,0.7726765234696419,0.7694740050345741,0.7577322482557318,0.7671835667070406,0.7753541096255099,0.7946499156014404,0.7837197982727373,0.7603945643500069,0.7807084560165023,0.7660652012210415,0.7749167947842142,0.7937611992564102,0.7837506138370375,0.7921071707293047,0.7428939082252106,0.7863588356001918,0.7775670396934181,0.7372969641959739,0.7454462455408251,0.7788724647691454,0.7857405224586069,0.7532012691080814,0.7724164232411463,0.8022488506242873,0.858908573663098,0.7782236082897014,0.8047115590991739,0.7940087339255215,0.7420486225236503,0.8425779673931743,0.8370757195227744,0.8273570051961024,0.8563593259335458,0.0,0.811381710427062,0.8271424396681303,0.7928856043592508,0.775057534265599,0.7606535889148279,0.7698872108146296,0.756106934331996,0.7515356279264619,0.7968111820494033,0.8155130059252168,0.7967802905366472,0.7895759145224632,0.7752385650061224,0.7893094854850217,0.7879915618727856,0.7455949163425962,0.7614638699881485,0.7392873545644826,0.7915553067132534,0.7603908191381858,0.7714308991713063,0.7878494143945207,0.7982597267440875,0.7729125102386006
ScrnFntNtPrntrFnt,0.7785373615580173,0.7686771404532551,0.7826378738780126,0.7840743495432351,0.8202594899403828,0.7996656777917763,0.7674982702782805,0.7893602002513515,0.8067399026654443,0.7588755478046831,0.8677419337750052,0.816336736531674,0.7426800177375075,0.8429072584373841,0.8072318293027518,0.8080817304259763,0.8215146259056707,0.7887644846086413,0.7964596695480747,0.7724474044083076,0.7861845763606191,0.7599445942794611,0.7597473146246172,0.8005740418614028,0.7731489407245786,0.8084139801182713,0.7712760515508019,0.8047021756412814,0.8054837708189887,0.7858606847427402,0.7933289484276412,0.8425282062885325,0.8226228402436812,0.8364671428619423,0.8376062367175692,0.784175946557574,0.8157666990475032,0.8008560264044867,0.790747961817322,0.7731770498239845,0.8653851766345098,0.8036381820931177,0.8128030977521548,0.8442528756065829,0.8451719237059363,0.8380545876019313,0.8635227293479923,0.8029709012903006,0.8550846095528537,0.8232260768242411,0.8510782808509484,0.811381710427062,0.0,0.8159271375741833,0.9467313370686826,0.8541200060016783,0.8556363205716377,0.8592622390149496,0.8080851049186935,0.8056637499778552,0.8104814922723632,0.8433352257374118,0.7904112970099904,0.8624846824191981,0.8456941461627299,0.8027007102952328,0.8310262409426319,0.829219296041968,0.880624423384366,0.7869756951712314,0.7888029065860382,0.863937102557679,0.7879972288604635,0.8021645284622319,0.7801767021127954,0.7884810001786617
TrTypFnts,0.8262215632357868,0.8188677152915349,0.7744618238197248,0.8372270753450939,0.7814132801102454,0.7866981418839707,0.7996965970742822,0.821235469570856,0.8275158219447436,0.8046829324539999,0.8314075794570344,0.7818658227853446,0.7790576655298372,0.8137484721268844,0.7832095806464071,0.7926895298244012,0.7924505314798886,0.7756052429257968,0.7781302404669498,0.7690222321365303,0.7903341841868654,0.7823335582265432,0.7855229445251372,0.7819900805889608,0.78181928509904,0.7708464280843575,0.7888974152188514,0.8109301722126272,0.7731536659127409,0.7920927678291622,0.7885236812549996,0.7728169280695041,0.7314385360295512,0.771872994269244,0.781351686627431,0.6983073592381226,0.7875736668227503,0.8077536762429749,0.8156595133936398,0.7820127434539712,0.8293372982690744,0.8079438405004584,0.8252842120156704,0.8129053455240747,0.8006923750620774,0.803745928761511,0.7529910185356855,0.7994763973672158,0.8359545054086706,0.8562960176885505,0.8511439575602279,0.8271424396681303,0.8159271375741833,0.0,0.8194024606505775,0.752880337832391,0.7620367835880653,0.7528102573268574,0.7652879006313913,0.767286264605114,0.8220428191798388,0.7769044005445875,0.7991184321412705,0.7670764541957956,0.762481566512208,0.8065791573636244,0.7858413157321376,0.7528407176956302,0.7746324439451431,0.7586354832881919,0.7833929524544359,0.7562056160527183,0.7934758588414109,0.7742160513977464,0.808720999399117,0.7565129440431596
Problem5,0.7648393054957583,0.7756050300055303,0.7720540875035491,0.7881364143191003,0.7912798352922034,0.7758805138162754,0.7692140578420958,0.7742262080089621,0.78660123154092,0.7602898176176601,0.8368420445377945,0.7873595845588199,0.7537508628894027,0.8215507981541342,0.7837434777194784,0.7813438878102599,0.7922598553180785,0.7792837477196154,0.777329005492738,0.7682298978056399,0.768115449394701,0.7550242872849897,0.7591967366808992,0.7745261684398956,0.7782356924653455,0.7849068091616607,0.7661380283880721,0.7859643122656068,0.7844933047509437,0.7771148396211206,0.7801810061980512,0.8180550968353502,0.7919556830228007,0.8106291680500621,0.810974804897696,0.7784268681868353,0.7961156506737599,0.7861419834661759,0.7931518761610474,0.7848712227820372,0.8486260187153695,0.7851361094914836,0.8051695355071573,0.8364431538811158,0.8236336484112137,0.81673402093404,0.8694045030518196,0.7880097114677018,0.825709850086626,0.8003693265824782,0.8354806517929391,0.7928856043592508,0.9467313370686826,0.8194024606505775,0.0,0.8249867663494511,0.8214199722084851,0.8388391615880822,0.7911779439894556,0.7878495884656657,0.7967711376603456,0.8062866282955214,0.7778216835197915,0.8313668501564823,0.8120387103448907,0.8047389597828083,0.817786486428675,0.8305109755359525,0.8676519887870594,0.7731060156328434,0.7556793383591045,0.8675235091861566,0.7796613067353511,0.7833790009716466,0.7702363585673254,0.7763519348399881
LclGrbld,0.7880504181810588,0.7735687169986355,0.7833025584881909,0.7553301221463687,0.8167491848703815,0.8092734955562707,0.7608091460994936,0.7835996743337308,0.8060822833692666,0.7812744379302388,0.8493785294651708,0.8493199291468219,0.773128290634608,0.8491756175370917,0.8331050211190597,0.8265506554259343,0.8150965250308017,0.791259938468578,0.8760843756295428,0.846702941722372,0.8150857815212923,0.8074102154243008,0.7811368658816584,0.8177949993934294,0.8312348957224527,0.8327429219181184,0.7894671391338923,0.8363491721971734,0.8303655452534342,0.8203620408388999,0.7831196417862504,0.8271973767594649,0.8711949038862542,0.8833661694469556,0.8212684843150875,0.8044124607878264,0.7817987840856765,0.7824382893323951,0.7689581384337203,0.7763048543319302,0.8192510784417621,0.7842103726146642,0.7928690854695729,0.840268332774548,0.8354282012951687,0.8464189691367305,0.8582742145916156,0.7979996364273682,0.8340604140121057,0.7745397475619719,0.8055053139623476,0.775057534265599,0.8541200060016783,0.752880337832391,0.8249867663494511,0.0,0.9100603618080686,0.9268429249875328,0.8153613680032386,0.8445055264621306,0.7798125018517298,0.8404483541886827,0.810379137086424,0.8985397522412188,0.8548117947728164,0.8082504775865007,0.8272523406690631,0.8162736580752391,0.8514226953046375,0.8010877578633351,0.7809899498696606,0.9034078500774146,0.7928583461116111,0.7913470782529342,0.7966308177319549,0.8168438215644964
NtGrbld,0.7855797922624528,0.7588945274148668,0.7765347120861196,0.7691590153360568,0.8244493811271323,0.7990919697136925,0.7513754629886725,0.7830519218570433,0.803663167664888,0.7764601582737836,0.8423207769990149,0.8337972000013628,0.7604273926052266,0.8237794855256662,0.8225867372319968,0.875354191315399,0.849011260036421,0.7832278982791455,0.8358084653958195,0.8096346247800449,0.7993455153502153,0.7826141696467659,0.8024391386561543,0.8336959276681295,0.8006389477124868,0.8869876583161879,0.8051213453535927,0.8183552870706565,0.8126295843525282,0.790611159393948,0.7673092768477777,0.8240516097407123,0.8638920498541386,0.8800630782126605,0.8116408983663791,0.7703516986224331,0.806815816997664,0.7939597112239183,0.7711608416257884,0.7517897120089556,0.8146617832095842,0.7669242544848879,0.7969048734844011,0.8284541488810877,0.8231880499674563,0.8408768223469184,0.8586051026601266,0.7799269794184256,0.8251861432943047,0.7681685387649179,0.8091379292393711,0.7606535889148279,0.8556363205716377,0.7620367835880653,0.8214199722084851,0.9100603618080686,0.0,0.8821668441154327,0.8245208451558985,0.831686162672624,0.7902376303640616,0.8326707411850046,0.8074138483354035,0.8694651008179056,0.8669198254209746,0.798773247217591,0.816578550831368,0.8224898170080565,0.8400719714918752,0.8381811191444479,0.7850779673544804,0.8634867079822547,0.795334756236953,0.789433196571991,0.7906553971333318,0.7887198447298029
GrbldOtpt,0.8034669186571539,0.7869714721161672,0.7803671599664833,0.7648202249618107,0.8181583598224782,0.8086163747577747,0.784335341494233,0.7701619317251388,0.8353096024032468,0.7908378119539246,0.8620212358414387,0.8813864119437301,0.7749981551011746,0.8510983422182625,0.8359654807854855,0.8128721821403094,0.8101532626796685,0.7999162139703668,0.8376213574461199,0.8232561376376608,0.8181809307091008,0.7973517718167155,0.7898784106454821,0.8003688474610133,0.8284525080936856,0.8336129208952558,0.8014217712434962,0.8507542985628453,0.8298225943521138,0.8249491719529083,0.798727873835917,0.8333657831641802,0.864797633360089,0.8824388969166624,0.8366442026320978,0.8413013192806634,0.7825445506816779,0.7730276754832561,0.7639529635071663,0.7721861284301477,0.8273356255792722,0.8068737664068114,0.7997481594621305,0.8393109412333893,0.8582005635447447,0.8533751148251969,0.8591590123419754,0.8173386751254192,0.8382542363829484,0.7735757373489406,0.7971681871223535,0.7698872108146296,0.8592622390149496,0.7528102573268574,0.8388391615880822,0.9268429249875328,0.8821668441154327,0.0,0.8265825035150264,0.8311070430749687,0.7886727484341725,0.8514271593007442,0.8053002726451743,0.9075354345189314,0.8519283401008326,0.8197770186533496,0.8539173189605294,0.8288836622281135,0.8802334150211404,0.7787959018022126,0.7750845156421804,0.9131572429525657,0.7977056713056742,0.8153972009793926,0.8012054696506292,0.8390059957953524
HrglssDrtnAftrPrnt,0.8067997514877108,0.7631775484039331,0.8010583580327509,0.8045905426794057,0.8327411127354518,0.8552261743101546,0.7843269600524783,0.8141344603819123,0.7976800003915587,0.7922434569866317,0.8051019034731522,0.8099321892609055,0.8112265657857548,0.7946762132287091,0.8457461062795639,0.8464844059169482,0.8264463501088909,0.8515487522700033,0.8155671713737463,0.8319542833366038,0.8072384110723292,0.8271209005576573,0.7959739217079586,0.8166689698189864,0.8208050633723022,0.810388461054896,0.8473931735577496,0.7792335812679793,0.8153514596214584,0.8121034303778061,0.7983789653537834,0.8268541657304578,0.8800598551229368,0.8578457194262824,0.8233931276686391,0.7941766557736666,0.8473665618551729,0.8442957447180723,0.7904988733862592,0.767386350466438,0.7926353253699869,0.7710881514529415,0.791059438500919,0.7891788771647863,0.7988288895576153,0.8106316206143394,0.7835016130597134,0.7899991904095108,0.7980191809067039,0.7636351078585965,0.8232817115266207,0.756106934331996,0.8080851049186935,0.7652879006313913,0.7911779439894556,0.8153613680032386,0.8245208451558985,0.8265825035150264,0.0,0.8328765061456594,0.7969034351529801,0.8322534518424128,0.8017950228931197,0.8085420562763403,0.8164328982461341,0.8176491548599019,0.8332554032990964,0.880632059558138,0.8276564696537984,0.8421971338713578,0.8337934579681127,0.7753980072257532,0.829398365496293,0.8288284410407177,0.8519323816335113,0.8274223933341796
REPEAT,0.8158582160637714,0.7772102380213508,0.811314919764098,0.7919728403167672,0.8159340686517259,0.8415283937736638,0.7609484025148583,0.8326575231922572,0.7890448162335143,0.7828771291006098,0.8121728882248832,0.796463535621193,0.7611403989411426,0.8208724199716437,0.8331487146744322,0.8050511298457488,0.7934697954490904,0.8353373727180126,0.8114292165460111,0.7919252349353654,0.8017202810680082,0.767570758417058,0.7979329318515127,0.7910869596109739,0.8043975716381728,0.8092643056653489,0.8106612552192141,0.8339160898807256,0.8084449458417141,0.8142457488085241,0.795412812899188,0.8176164513611788,0.8268377068227857,0.8906791201492634,0.7963817408695407,0.7940312484265608,0.8233588852580258,0.8166119868459999,0.7877684424214939,0.800370355953107,0.8198496140176527,0.8054252728381884,0.793302779065357,0.7920772016426824,0.8046649198779092,0.846875827196412,0.7989752912512907,0.7695955254549864,0.7981277722221083,0.7556349083223468,0.7757797621708206,0.7515356279264619,0.8056637499778552,0.767286264605114,0.7878495884656657,0.8445055264621306,0.831686162672624,0.8311070430749687,0.8328765061456594,0.0,0.8023204304719269,0.8332784253272768,0.7845905795209405,0.8414990275106404,0.843948619682761,0.7961621377351111,0.7917753166448038,0.8455247260160512,0.8079219565440308,0.7947765813963601,0.8396677091988485,0.8187845189996718,0.7971921008664486,0.802248202215138,0.8185739333044162,0.7806557226796348
AvlblVrtlMmry,0.838115870812056,0.7927905708861571,0.852928521830606,0.8459821799270887,0.8531033590878385,0.8412258715191685,0.8166655991077582,0.8082046533247549,0.8287099964390431,0.8041947602085858,0.8211439187951532,0.8128478190973654,0.7776824930146812,0.7944758465538977,0.80222125227642,0.8275714549609225,0.8140973962799034,0.8293304619877223,0.7870007312990978,0.7954573302398352,0.7980841240544218,0.7737995394425387,0.7717027443950406,0.8213776732896918,0.7773079832799964,0.8268706224635605,0.7864118336370365,0.8042873408960988,0.7968605015166221,0.7901661413316672,0.7975171811592358,0.8748806885691093,0.7881408242434526,0.8253539743480647,0.8128997288250017,0.7369912070536024,0.8125458385841711,0.8696595702642338,0.8055067162514746,0.7827304112487411,0.8143806759606291,0.8050747902739759,0.8186297691180309,0.8186977409264021,0.8255501371581048,0.8478899782432243,0.7765121647315912,0.8184282463602862,0.8411901622564256,0.8229196695309364,0.8366172716251009,0.7968111820494033,0.8104814922723632,0.8220428191798388,0.7967711376603456,0.7798125018517298,0.7902376303640616,0.7886727484341725,0.7969034351529801,0.8023204304719269,0.0,0.8573013971538104,0.7907617620799193,0.7998441947413782,0.8226658234953822,0.8226004896373794,0.8141698441457158,0.7884965881548917,0.8036704963310172,0.7797371690385934,0.810910851326522,0.7602257417892277,0.8151003927850149,0.8107551846604288,0.8280228653908374,0.7710420657849315
PSERRMEM,0.8090723760082266,0.7593092010303758,0.8228065539905243,0.8010429638086842,0.8499195536393128,0.8261103072485988,0.779038231510413,0.7915098335382179,0.8199519893884266,0.7781950217574695,0.8245882744713179,0.8319274887500396,0.7575764943305773,0.8137199356318507,0.8352579897102697,0.8232297582844116,0.8111996146026714,0.8182910994125853,0.7967545473214889,0.8066479245957394,0.7876037292671156,0.7718814147149988,0.7762332513917481,0.8137000354979345,0.774978035498314,0.8035914118525359,0.7918801985979511,0.8054377779792611,0.8389847735084959,0.812127492861109,0.8027980891737247,0.915306536199299,0.8615184543678699,0.8801914348563018,0.8387453793154694,0.8202212584628606,0.8257549684745532,0.836196321525853,0.7770112801705472,0.7685314944895254,0.801086727533326,0.8147010167524232,0.8237839826393231,0.8248786589878742,0.8357334490523383,0.8901648096708306,0.8152933534366846,0.8321567611429301,0.8533767145775433,0.8030729395529232,0.8333285285778937,0.8155130059252168,0.8433352257374118,0.7769044005445875,0.8062866282955214,0.8404483541886827,0.8326707411850046,0.8514271593007442,0.8322534518424128,0.8332784253272768,0.8573013971538104,0.0,0.7877879319286825,0.8635176440786931,0.8712095826958647,0.7938870192577318,0.8273169643279005,0.8300928505803322,0.8305459510844574,0.7833683909506473,0.8288309647969585,0.8135172856524115,0.7924746155076045,0.851422662420053,0.8359588965262099,0.817687562792605
TstpsTxt,0.8384644204896963,0.8015877655794917,0.798173536506247,0.8271789697507533,0.8238282855492258,0.8133329435468164,0.78223050874299,0.7949498539386686,0.8188305594244355,0.8194465006052434,0.798213359813252,0.8284698424311259,0.8288758360401826,0.8155786889521612,0.8226227164651256,0.8487348302459791,0.8147445422953389,0.795984467801373,0.8417103154399265,0.830841225878134,0.8099804422190641,0.8435607033042198,0.8507483328586634,0.8144553732372839,0.8776432171494026,0.8090781886831923,0.8662276610627874,0.8180958326794189,0.8124513982767806,0.8423038448886951,0.82692955850449,0.7986089785773025,0.8160700850757078,0.810621657733547,0.8196805044806249,0.7562864556830924,0.7759406302405443,0.7789753743230624,0.7933439184482077,0.807691136633856,0.8164274049006529,0.8024282784976325,0.80060035281235,0.7942381153029396,0.7970476484930051,0.7998003215068777,0.7561589086173509,0.7940138551811511,0.8291799130118834,0.8237819714002,0.8098807337463828,0.7967802905366472,0.7904112970099904,0.7991184321412705,0.7778216835197915,0.810379137086424,0.8074138483354035,0.8053002726451743,0.8017950228931197,0.7845905795209405,0.7907617620799193,0.7877879319286825,0.0,0.7997642546085386,0.7847228947024456,0.8483488354613021,0.8106397689970254,0.7655674426521192,0.7787900839353044,0.8112018108742093,0.7925422369933857,0.7721682123164268,0.8182130802027289,0.8116604888441614,0.8204389155554157,0.8004474656602045
GrbldPS,0.7964896667791351,0.8029957598641043,0.7831521378084705,0.7758683394780481,0.8103594213900196,0.8094552742066418,0.7903484130447821,0.7794476573051341,0.8257130368386711,0.7890256017819485,0.8632045437567343,0.8433012562433346,0.7770390617314635,0.8621789622484755,0.8251789444251891,0.8191206481808524,0.8215953801226485,0.8000997181798406,0.8281608031731906,0.8106210336855753,0.8138422208063791,0.7753990663437136,0.7794542093280408,0.8199325067977334,0.8088212463028772,0.840485803262925,0.7938130842829819,0.8340529518275664,0.8368148448801207,0.8222834019151608,0.7900090831249604,0.8368849919802129,0.8499024724415576,0.865432016443525,0.8245739498453154,0.8091352586591991,0.7909032195561922,0.7898629014565053,0.7654328198672609,0.7681486009340716,0.8194001137632444,0.7964026027173285,0.8310332611159131,0.8393283764816963,0.8672205044326249,0.8929230735911244,0.8484684836323665,0.8580005581450412,0.8351801496285574,0.7753664973993247,0.8187838000717204,0.7895759145224632,0.8624846824191981,0.7670764541957956,0.8313668501564823,0.8985397522412188,0.8694651008179056,0.9075354345189314,0.8085420562763403,0.8414990275106404,0.7998441947413782,0.8635176440786931,0.7997642546085386,0.0,0.8611187909998894,0.8074099860612014,0.8192935064141806,0.816720404623007,0.8453973969081592,0.7923298813307655,0.7778618154960039,0.8671384848234382,0.798064141860076,0.7994765933087917,0.8000740605252059,0.8128348336603746
IncmpltPS,0.8086369299143262,0.7900951017421809,0.8178161490253493,0.805964983895299,0.8441155922648287,0.8265731857328201,0.7800987493411323,0.7873377389629002,0.7873686222430998,0.8070942525943747,0.8366722083677091,0.8150660950542254,0.7898899050582643,0.8249222492942043,0.8500208750683513,0.8619263771843426,0.7982737314645623,0.8311326829301895,0.8443187233766499,0.8116552570153912,0.7965434126761904,0.7659855507619637,0.7883180808466166,0.7961976594741781,0.8091988987440468,0.8295762073677438,0.7934238219057002,0.822180116449801,0.8111049198960131,0.7959093554773077,0.7967951523509869,0.8380301138529168,0.8681156950861345,0.8754025338066844,0.8054943601110649,0.7817219467624714,0.8062631521040613,0.8038148167869748,0.7801374823634757,0.7669104044154097,0.8247348657761727,0.7911343118725067,0.8015127390429324,0.8048272152444839,0.8500203723623412,0.8408802904021492,0.828568308539847,0.7973929969569459,0.8114150979062322,0.7875410493101263,0.7993469027576147,0.7752385650061224,0.8456941461627299,0.762481566512208,0.8120387103448907,0.8548117947728164,0.8669198254209746,0.8519283401008326,0.8164328982461341,0.843948619682761,0.8226658234953822,0.8712095826958647,0.7847228947024456,0.8611187909998894,0.0,0.8123848030415526,0.8147389115193532,0.8149820615870433,0.8444677452850348,0.8125402373026421,0.8144682703244563,0.8165058831086336,0.8031563291819208,0.813822582012596,0.8164415002778842,0.8033656040156175
PrtFile,0.8385644039380776,0.822165385031121,0.8221556332920592,0.8460890453458083,0.8581487128644929,0.8301267678787766,0.8146855709921664,0.8218783953611005,0.828356887947465,0.8579442909893005,0.8300623329348786,0.851100072556582,0.8358095313937955,0.8205695379541038,0.8596987297084661,0.8214005398439482,0.816870801237019,0.830891527896373,0.8123665274649305,0.8549354630103174,0.8380106189686798,0.8215866147629407,0.8023859840925535,0.8308786415678182,0.8405375857440226,0.8078021349118747,0.8197408433963911,0.8107365990971273,0.8135251735949092,0.8301476349421969,0.8098338461192539,0.8000716990429938,0.8096779600357067,0.8168443373161282,0.8320034933758148,0.7644636031471679,0.7960382323663909,0.8200959366949917,0.7947944061949314,0.8022205753492475,0.8198543472523458,0.8111529531484513,0.8015532833938829,0.8043887768047155,0.8195843149890397,0.8152664441016675,0.7765677883837422,0.8112800996384182,0.8138495371549467,0.8203362843441597,0.8242952874446742,0.7893094854850217,0.8027007102952328,0.8065791573636244,0.8047389597828083,0.8082504775865007,0.798773247217591,0.8197770186533496,0.8176491548599019,0.7961621377351111,0.8226004896373794,0.7938870192577318,0.8483488354613021,0.8074099860612014,0.8123848030415526,0.0,0.8265046885627714,0.7878367535462012,0.8338568706235948,0.7892380852640553,0.7946594320737047,0.784132685497636,0.8333432068244356,0.8200760242531675,0.8325444101238849,0.8362539769656414
PrtIcon,0.8396903800386802,0.7742873583347484,0.7910285989853854,0.8237980673724067,0.8436956950445272,0.8187668079779818,0.7996861220384479,0.8025382801757398,0.8252371152259337,0.816606926880557,0.8415386489446688,0.868221878284404,0.7808696061117211,0.8352910737299661,0.8342107277689308,0.8336236760027704,0.84646648112807,0.8177055984480135,0.8073769495279852,0.8206475368759168,0.8083646111125731,0.8242948786024192,0.8019118842818076,0.8173481730626899,0.814910749996794,0.8110803692379988,0.8168391657349602,0.8185301341169475,0.8558589778045401,0.8115825529173155,0.8178085259435516,0.8340275287014945,0.8419393046189365,0.82509952987226,0.8537608672643635,0.8091588124015312,0.7826405173851035,0.7949214221797237,0.8183268749971297,0.7857690409225897,0.8122624038920074,0.8024081282476436,0.8118300895905705,0.8482447023565909,0.8386503903069291,0.8354445171158976,0.8368263747163631,0.8056169141588737,0.8392056394130862,0.823931788732491,0.8086295695891035,0.7879915618727856,0.8310262409426319,0.7858413157321376,0.817786486428675,0.8272523406690631,0.816578550831368,0.8539173189605294,0.8332554032990964,0.7917753166448038,0.8141698441457158,0.8273169643279005,0.8106397689970254,0.8192935064141806,0.8147389115193532,0.8265046885627714,0.0,0.8025833057064138,0.8405645603877928,0.7834093044357532,0.8081147083541331,0.811682688698314,0.8433248773567553,0.850539406739291,0.8385977375042707,0.8548114855987157
