,Fault,F1,F97,F2,F78,F3,F4,F5,F53,F6,F7,F56,F8,F9,F10,F55,F52,F11,F12,F13,F14,F15,F16,F17,F18,F19,F41,F44,F20,F90,F21,F22,F23,F24,F25,F26,F27,F28,F92,F29,F98,F30,F31,F32,F33,F34,F35,F36,F37,F84,F96,F38,F39,F40,F42,F43,F45,F46,F47,F85,F48,F49,F50,F51,F83,F54,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F72,F86,F70,F71,F73,F74,F75,F76,F77,F79,F80,F81,F82,F87,F88,F89,F91,F93,F94,F95,F99,F100,F105,F101,F102,F103,F104,F106,F107,F108
F70,0.7726598962934103,0.7802307889447537,0.750810200242995,0.7604482395579502,0.7608766329154049,0.8151432986097429,0.7872784472270296,0.7902238111874755,0.805437391477583,0.8128646803538535,0.8055704725837434,0.7903647129556296,0.7866919756503465,0.8256103229713078,0.7747555397194785,0.8169879143496281,0.7823644335718751,0.798657400422493,0.8271740173618789,0.8758027984831748,0.8331085236220802,0.7939324093580904,0.8051196950050247,0.8180176568420898,0.7866137369264876,0.8068822261073928,0.8266962454505614,0.8195238309756355,0.8135031952466085,0.8064157797466497,0.8193120542270037,0.8545705975477402,0.8239898664857812,0.7953768914930212,0.8143577302573248,0.7778783048362992,0.8343616979506571,0.7872932246862119,0.8022685784850561,0.7966889972861281,0.8615434985201382,0.8039045993928695,0.7828869423978172,0.8088680866584258,0.7828802086440417,0.7866758819728348,0.8170233332196224,0.7652578225721318,0.8091349117291323,0.7908699751658108,0.7977673224531536,0.830555991065269,0.8374654224193555,0.8321354042167887,0.8243041672719535,0.8092416855506441,0.8049514437856669,0.8111302880771477,0.8410985605508575,0.8926412121629153,0.8356880512776749,0.7695929707332706,0.7775663990943439,0.818072298205687,0.8180288522379061,0.79902252481385,0.8172522837236869,0.8053212775352675,0.8444700886175457,0.8126333967878259,0.8525586269667705,0.8106749465889354,0.8095798171880737,0.8162961590507409,0.8368322695247017,0.8156427122458381,0.8536674459422368,0.8657855040978528,0.794857405414343,0.8185873964414255,0.8244806711727025,0.0,0.8128960168848169,0.7860524615225734,0.7731016175057855,0.8206313835050898,0.817693063418499,0.8104469269297839,0.8243711633284403,0.805764344771939,0.7807077295612868,0.7746403245228516,0.793157755066559,0.801448825863854,0.7870480765074936,0.8091775536938126,0.7903145720318221,0.7788508310918398,0.7601458720306958,0.7911953488397544,0.8179217159579831,0.7902699078094497,0.8130699153395902,0.7969532472234805,0.7806850568890575,0.73890942329533,0.7773168668870032,0.7757712204545409,0.7517801580014689
F71,0.7497277168043931,0.7573447404740535,0.7502197288777641,0.7659145824764676,0.7560540925440895,0.7887174509271158,0.7702614149405352,0.7639692233191405,0.7765261174210079,0.7792285478264858,0.7872897295326284,0.7867625294445015,0.7727333082892156,0.8036902698963683,0.7498354905438313,0.7924018227438915,0.7940648382668392,0.7801108734255084,0.7703534914634619,0.7884846434797896,0.8189336147891229,0.7851172105498084,0.8057764345410895,0.815093597115354,0.8001384266271162,0.7812634210412899,0.8512995213052659,0.8097091297736977,0.7900621281369739,0.8077792155119417,0.8118833702381226,0.851966168983982,0.8036214222969317,0.7911368608143796,0.8052957440181955,0.7542069997731833,0.7994043072430764,0.8138463658229276,0.8097812609973912,0.8009852121977784,0.8051786475916253,0.8041913675668257,0.7549548616819157,0.7892013659119549,0.761581484400117,0.8367021739792913,0.7795981724746919,0.7941925936337256,0.782979828924081,0.7658190734384568,0.7971201009544633,0.8009300894865858,0.8080142374047773,0.8164185933426398,0.8061400281623797,0.8335842611679846,0.8228421453432908,0.8226154819367174,0.8243506520619631,0.834092507694332,0.7885171932194914,0.7510538010803833,0.7408585852287556,0.7999202312749201,0.8206017016188333,0.7955462731507584,0.8198839364203229,0.7854788636338595,0.8316171587682125,0.793651096057292,0.8337814323918006,0.8007217259239596,0.819889588858239,0.8164630709346538,0.8375960820054218,0.8004226817393474,0.8163313902335441,0.827054465309448,0.8015680088084165,0.8128843354924553,0.7683732892936153,0.8128960168848169,0.0,0.8213489544120474,0.7530420680984556,0.8080193626646922,0.7613447512064675,0.7948207608295524,0.7731780364523201,0.7662035033771324,0.7615518189050091,0.7466495405909254,0.7634564619864557,0.7755498333716777,0.7704391701678883,0.8023258973644906,0.7790488204606487,0.7622216249413112,0.7895335506348637,0.7692835583076709,0.7695308064994106,0.7547324841279236,0.7717835226505411,0.7873722298474294,0.7523561732489471,0.7267213965184778,0.7744307656255911,0.749440895889635,0.7452791758997017
F73,0.8069618192465192,0.7830890323025451,0.7931764785383255,0.854408117672647,0.8165436913161381,0.8196173567477887,0.8439651695690623,0.8445879144972586,0.8153829473017303,0.8131328802979676,0.8341649913620466,0.8303794309336902,0.8036685510813508,0.8073589645523318,0.8040929216358033,0.8408469008318395,0.872154534197102,0.869531259286035,0.8318425477805208,0.8268693292066917,0.8283361939638874,0.8004100215814275,0.8074225507718308,0.8337685039876076,0.842565575706558,0.8570838372142181,0.7860397060742713,0.8008364927974956,0.8059518330686073,0.8136645904765041,0.8040455295061827,0.8271702926465383,0.7994523732547204,0.8037944741985191,0.7985716396566251,0.7671582871934592,0.7633379487272427,0.7737426698114608,0.8046666111954915,0.7709987290457043,0.7994592982038912,0.7979030077065501,0.7916156232241758,0.8062775141248811,0.8033433464566555,0.9193849144323993,0.8127252840160636,0.8523760356355962,0.8205706033261607,0.8241459732635352,0.852706024180325,0.8372551322106345,0.8269616932104925,0.8118937313785227,0.8075175841246098,0.8064393234364727,0.7945645042902125,0.8048579562027873,0.8060401111160264,0.7907225058325799,0.8258483598000427,0.7734941681466984,0.7838908135699988,0.7816351311624017,0.7692419760373477,0.8420312094049618,0.8073958512929134,0.7988041963217755,0.8120989541882317,0.7893294507629298,0.8033642399537717,0.8041107637280913,0.8077576283070191,0.7962152282813885,0.8111282639162843,0.8011003214180148,0.8017093776581737,0.8009900936068751,0.7828784757956364,0.7985401267836617,0.8019061146921972,0.7860524615225734,0.8213489544120474,0.0,0.8158030577525232,0.8060230478976532,0.8114471965510628,0.8694404341714307,0.7969312124394957,0.8220344363512725,0.8154681057689185,0.7694810247603526,0.7887131860701716,0.806408229259682,0.7976870357048659,0.8082988254856528,0.7933913201518417,0.7843672108293759,0.8033978122937282,0.812357723887932,0.8009222686148417,0.7783592692549278,0.8290423785514163,0.8327791022607045,0.7899904531269241,0.8126883715188883,0.8131486040859656,0.8002483642553382,0.8033350442979259
F74,0.7678738523583074,0.797714233928116,0.7630386014790986,0.8041063119991111,0.7758251094026406,0.7904152444483554,0.8381499224461739,0.8192408204198838,0.7835350478149808,0.7974741479975351,0.8161822776254684,0.8014306114949299,0.8169182059981159,0.7874564504338254,0.8140610830380071,0.8050191226541614,0.7953330516498741,0.8416893330664464,0.7902935143702245,0.7964306365067988,0.7915965747243531,0.7722571072955083,0.8076751723704757,0.7837250793041741,0.8118165672552252,0.8224134668501459,0.7578261913785463,0.7693145917300261,0.8210072076586157,0.805395265902586,0.7769844317844541,0.7909529125517615,0.7806444410880011,0.802550749484496,0.7729312633443344,0.7595492661746727,0.75082527231545,0.7648769628000511,0.7903074528234889,0.7684839292835582,0.787085708266755,0.7957872217105597,0.8097077120375198,0.7872688560738335,0.8390499392484749,0.8174028856032569,0.8034307387262716,0.8030433583744391,0.8053054775660903,0.8134056445395367,0.8372493808708723,0.829004046532375,0.8021495049332609,0.7743233009728057,0.7995188101893224,0.7663575452291399,0.7864768479683826,0.774146236869926,0.7606981641032774,0.7705306511925849,0.7998142891493661,0.7651889489982115,0.774644842392568,0.8038698036258178,0.7681666295283914,0.8284677114237619,0.7940800734534993,0.778973252770205,0.7896855971489538,0.7654537721776195,0.7660844716519207,0.7492155055971482,0.7708815644093061,0.7764302922965924,0.7709211171423629,0.7917512386519585,0.7584383464719286,0.7817220484862533,0.7524550253276419,0.7637601283195271,0.8018522488196282,0.7731016175057855,0.7530420680984556,0.8158030577525232,0.0,0.7987894664264299,0.7742301162218839,0.8067026504302522,0.7750868725455278,0.7926857362902877,0.7802169866319671,0.7531411895520413,0.7630154700959808,0.7868930425350671,0.7753335431663158,0.755389876325363,0.7578096026787409,0.7689881139895919,0.7452672026602123,0.8032465183263626,0.791388917744078,0.761410220560409,0.8087386588648754,0.8222343534618551,0.7796408634353919,0.7855438684729357,0.7944808934057027,0.7870802508580951,0.7986289605043371
F75,0.795512870876155,0.8133771591605181,0.7981145555477553,0.8025207262530624,0.7895912834219986,0.863567651867549,0.8082284065799654,0.8064538884867488,0.8259587698872229,0.861543433296691,0.8682610103319975,0.8276605692888831,0.8209859765251875,0.8361621009392065,0.8455641791294822,0.8557038554683075,0.818255410795522,0.8359070920658683,0.8649499645586478,0.8309852288194902,0.8307267697081491,0.788829476636769,0.8143362811125772,0.8265375721459679,0.8045869202767517,0.8028381633405425,0.8480168768292978,0.8542402506324338,0.8494465916318966,0.8703519157382856,0.8675974565413058,0.8754012482108894,0.8762354384273028,0.8545026408869949,0.8375948054920587,0.8040711750052317,0.861783465913984,0.8618016090260983,0.8728710201250931,0.8234582757059143,0.8225532387129586,0.8228107767845386,0.816162313972157,0.8367700062538117,0.8144909449273714,0.8270666875648238,0.8374613635619459,0.7975284494962083,0.8322057885926404,0.8143318094457767,0.8430291467630258,0.8489739166203567,0.8616758200012452,0.8623338479761514,0.8623782954307811,0.8539556815316779,0.8058166467255619,0.8407504435090521,0.8433950796923909,0.806759822682181,0.8110690843324324,0.7743314310495326,0.7652377723046772,0.7921583934436764,0.8327388866621954,0.8295839067308305,0.8772006370575681,0.8770936651668659,0.8910794799528403,0.8622333617363548,0.8872702635434171,0.8792834297309833,0.9032626770722939,0.8498937912006679,0.8526610259252723,0.8618009070161363,0.8275647097884282,0.8405348264165801,0.8233419184301995,0.8166663280410065,0.8224051080947923,0.8206313835050898,0.8080193626646922,0.8060230478976532,0.7987894664264299,0.0,0.8519158372804605,0.8040151952512762,0.823207385240227,0.8543703382170533,0.8206815654473485,0.7833995718586129,0.8312687804437906,0.8744822557232595,0.8161288364498529,0.8364879106281785,0.8434495579825628,0.8415445378549112,0.7967845803487273,0.8206626005687516,0.8777268891165318,0.8038686279994736,0.8335100264821167,0.8453845658656265,0.7825301819337944,0.7766198704621571,0.8200203612258009,0.8051214542784177,0.7977890734852039
F76,0.7885674979923512,0.7809468209730881,0.7830027502151452,0.7896702505143822,0.7866899127582399,0.8087525979039523,0.8172038983254308,0.7853952487322485,0.8313111619166482,0.8281116615017327,0.8167094320460281,0.8040448494226496,0.7940625941862478,0.8068130153230632,0.8224535166044087,0.8202951487368607,0.8156554562728573,0.8465511489572403,0.9197325628098093,0.8434245926984306,0.8300419989955938,0.7724494606631593,0.7658384974185712,0.8046638156023745,0.7943030494657111,0.8080909741818652,0.81398221248934,0.823250969849278,0.8188645901976062,0.819870840355471,0.8228829537805683,0.8257801789477239,0.8158094709275324,0.787618952979683,0.8199889810897554,0.7950752979367749,0.7989468379580522,0.7916925965510496,0.8221627011911335,0.7608047160740912,0.7902876330220225,0.7559544267662761,0.800784097782489,0.8219271291286864,0.7935371952622038,0.8200115790204466,0.8193118354150354,0.7918392744117805,0.8301828420437862,0.8328769123402229,0.828953386620758,0.8179495773545084,0.8202914681965139,0.8239795803756013,0.8295318121089515,0.81078363894328,0.782846644309039,0.7920275024113194,0.8200015999654674,0.8105518716267404,0.7963719971431426,0.7579527221967283,0.751906478057358,0.7550192320592669,0.7530775433274087,0.7876395568366232,0.8230623404499459,0.8289781737215267,0.8294525814474336,0.8308552115044749,0.8436685405661338,0.8366819312755038,0.842390987943165,0.8186249480799075,0.8223899573070024,0.8386091281876141,0.8106966656768058,0.8051470230255918,0.7722065879469684,0.7967324832885688,0.7953561044882455,0.817693063418499,0.7613447512064675,0.8114471965510628,0.7742301162218839,0.8519158372804605,0.0,0.7935532305855786,0.826118102931565,0.8336375841263977,0.8196881338755115,0.782747245230352,0.8186627188563594,0.8554405067070324,0.8094516983311901,0.8332336464787535,0.8189718550990706,0.8276927815902174,0.8036408461378991,0.7958122022910863,0.8496639375785986,0.8090113384313297,0.8248319832159827,0.8324217284759668,0.7735657673996192,0.7686584726449065,0.80534547029793,0.7693354135944873,0.7936714820682532
F77,0.7849989346658665,0.785442991417286,0.7757848188081963,0.8047874201434513,0.8048046055010233,0.8121518789270262,0.8647656831466554,0.8223993331737178,0.8147664243891298,0.8110747236596454,0.812952022717826,0.8198853986853952,0.7930631800586182,0.8262403882548106,0.7855181649980127,0.8209623660864865,0.809118102005179,0.8362081573372331,0.806823885034888,0.8161616175195813,0.8417921376901062,0.8009043752286507,0.8445235950549456,0.8403126877603816,0.8095445767384344,0.8433099019372342,0.7853112560923099,0.805836962371165,0.797253506307559,0.7939835737129397,0.7850377569958593,0.8110749487357096,0.794114356121158,0.7907683941573664,0.7858686254668722,0.7506873303560052,0.7882839656940581,0.756328522054396,0.7896490404571483,0.7487324339144414,0.8139663402746923,0.8141495761529626,0.7789230900707231,0.8135142455817352,0.7974734266919186,0.8414283198345579,0.8181397548288755,0.8105894620432879,0.8245383078642107,0.8120535488665508,0.8398662137258691,0.8534235234474467,0.8224730517166008,0.8052293637514606,0.8239718124002935,0.7841512140552034,0.8380667216673267,0.8177680844043966,0.8060363895009824,0.7934538469712661,0.8200015494305809,0.8782559030066177,0.8209470987040842,0.7934508588003487,0.7788889465245855,0.8220516477487914,0.7891630904592146,0.7896532625501214,0.8014707073008204,0.769579361660389,0.8004174543540532,0.7880572719786498,0.7737585354005532,0.7963300548823854,0.7873760972847512,0.7846811298908325,0.7871955064815629,0.8011890701672642,0.7809645123286089,0.8100949388828085,0.7939401289725532,0.8104469269297839,0.7948207608295524,0.8694404341714307,0.8067026504302522,0.8040151952512762,0.7935532305855786,0.0,0.7878494100899678,0.8028526103510771,0.792086127288445,0.7622497144319061,0.7671238401168916,0.7964933078631552,0.8085099665034358,0.7922016096916258,0.7742659313967132,0.760100654731603,0.7602753541515154,0.8115947504372728,0.8088805591162467,0.7734427485651728,0.8218302935574651,0.8239400496738466,0.7908536426333093,0.8115070659714174,0.7925861561914582,0.7885695216515021,0.7724887999633648
F79,0.8399756866712621,0.7997068898435586,0.8001413171831183,0.7865807501957293,0.8080481012401318,0.8310246561161545,0.8062578985403644,0.7877989029530518,0.8310157341494242,0.8404057234263296,0.8311323840488203,0.8073080850905531,0.8279376655784585,0.8029465628303606,0.7970259780087039,0.8343109021043236,0.803479319233798,0.783448343533193,0.8273487339291248,0.854554613413257,0.7999810822489934,0.7872521965828527,0.7808460566130137,0.8161308374584366,0.7983752918028525,0.7852088916639912,0.8349683368670553,0.8498306506197559,0.8443364377750205,0.8268305120110677,0.8313043233958745,0.8260266391626061,0.8651255836997329,0.8160017729354916,0.8073358256944021,0.7996150659645251,0.8256350857460373,0.8034470282145817,0.8221103018782805,0.7899602138384817,0.827192495779049,0.7832929340286101,0.8273541491503567,0.8292829310365737,0.7960191312381111,0.775138778160701,0.8277299084584817,0.7732982153257084,0.7879855403624174,0.8245447455113655,0.8118480273196804,0.8134675262815423,0.8436749349123438,0.8372862190011107,0.816012831429036,0.8126313492748087,0.7951585593037286,0.8085573183634079,0.8357569089646271,0.8185847337748489,0.8132959317202936,0.7734129512112033,0.7605837297333813,0.7686929164845037,0.7723451331448256,0.7893376588116596,0.8336814160805313,0.816820408974268,0.831998468955187,0.8246561475352807,0.8437098838855038,0.8197063026439844,0.8353807068288658,0.8179894175022214,0.8223491071683596,0.8323587146551836,0.8230783148281919,0.8285423580696011,0.8133922101222884,0.8276197115790312,0.83977026505764,0.8243711633284403,0.7731780364523201,0.7969312124394957,0.7750868725455278,0.823207385240227,0.826118102931565,0.7878494100899678,0.0,0.8776198394898035,0.8533791628527766,0.8055829128156777,0.8416548750747274,0.8394447551546804,0.824829698306792,0.836863940473174,0.8381002940388517,0.8393703051078616,0.815867961088479,0.7887101666866414,0.8481005651371423,0.8122404823128909,0.8151204502816355,0.8062678194878019,0.7842812171866649,0.7806510642719731,0.7843555743467908,0.7866797198326233,0.8109699098691954
F80,0.8199185927067589,0.7848374652312502,0.7849685828564175,0.7843706533391057,0.7752071231680975,0.8328321969338874,0.8083215093793893,0.7824156793500251,0.8118950408331922,0.8357847664302331,0.8206848658981417,0.8090265664466294,0.7966056663619663,0.7883346817413882,0.7958880518268501,0.8295107840082143,0.8093502247356253,0.8279538427776891,0.8448754840431385,0.8299941637162944,0.8013696371132684,0.770677209719655,0.7843644143976045,0.8070465099131137,0.7796536437964876,0.8074145615396345,0.8045086640928526,0.8256690766397586,0.8316589503195051,0.8091623533958385,0.8049895273472195,0.8225825844164524,0.8211198373346338,0.8196959271684051,0.7993741470997566,0.792693046637115,0.7961264821572644,0.7859332031615582,0.8083405853531711,0.7828150618149332,0.808538141440498,0.7565345175498808,0.8124285494891468,0.8076150228834025,0.7970835270949623,0.8256774107151097,0.7973522268021034,0.7680823457938031,0.783028884383516,0.8186994545644177,0.8293681156704449,0.8254197707546446,0.8215991192624124,0.8183747675034275,0.8058890358070055,0.8070080074350501,0.7946072759304093,0.8014792408693733,0.820176014425349,0.8020280179707538,0.7936441963278581,0.7482496894750176,0.7505880749373555,0.771267073190312,0.772259247439587,0.7837187026570585,0.8168693703547796,0.8095711268020236,0.8176753592270625,0.8023039055427414,0.8186344612994998,0.8262880352110864,0.8317284661575165,0.8017709359233565,0.8027959669184536,0.8487855125855206,0.8101714993689053,0.8041984384818999,0.8008321368977944,0.8154402390172871,0.8134263807350788,0.805764344771939,0.7662035033771324,0.8220344363512725,0.7926857362902877,0.8543703382170533,0.8336375841263977,0.8028526103510771,0.8776198394898035,0.0,0.8149090368347319,0.7866824518266097,0.8099962816464076,0.8452905497209263,0.8130379840585742,0.8261912002423735,0.8257657139827324,0.825549775321953,0.796666422279131,0.7798028195680076,0.8312161427727851,0.7928918289839243,0.8167271958023314,0.8068193440762061,0.7766115064771921,0.7745157134458438,0.7735975784577017,0.7867761248469842,0.8105303731306268
F81,0.8173295594523375,0.7860002851172692,0.8150522768670957,0.820799946244799,0.7847725160377684,0.8130401531215677,0.8096420319270381,0.818360028024433,0.8660625808410055,0.8700074418895507,0.8676576723017921,0.8541878681221362,0.8294864964037907,0.8126165935816835,0.8472911305839311,0.8421067319676783,0.8225936564001151,0.8324783221394074,0.8387310674088269,0.8302146241316515,0.8113808888576047,0.7622553624159246,0.7816306415962866,0.8035103082019628,0.7892806342933052,0.7847409206711689,0.8197453911256646,0.8393893666130295,0.8183197935535313,0.8351856575401191,0.8615330657986289,0.8151434244250454,0.8337719192835614,0.8196420531253112,0.8025332041416939,0.8018458358749753,0.7887706306336993,0.8298464732202183,0.8090538541835703,0.8093628104555299,0.8296302789596304,0.7751809948386967,0.8041031363570644,0.7966328523299452,0.8166730373810983,0.7948626264917864,0.8084045317543409,0.7897006597160768,0.7922305828046367,0.8273125606026014,0.8479686495416762,0.8230870842160711,0.8334956803696209,0.8377280310819205,0.8187609300263909,0.81417704617794,0.7842473743227397,0.8032021991093212,0.8257379252048127,0.8108550612306852,0.821311715510123,0.7624444168911854,0.757582801113467,0.778975333692959,0.7645342260549699,0.8107492391247988,0.832392062286727,0.8401211095021385,0.8145137696882956,0.8104855332318881,0.8334081966814348,0.8157428915568321,0.8331461700827569,0.8101161154679897,0.8487384095739267,0.8130274086661202,0.8020573803484594,0.8139878212116142,0.8151869180236943,0.828180110107308,0.8287734654979952,0.7807077295612868,0.7615518189050091,0.8154681057689185,0.7802169866319671,0.8206815654473485,0.8196881338755115,0.792086127288445,0.8533791628527766,0.8149090368347319,0.0,0.8370395505127121,0.8686362294156212,0.844762801838094,0.8724876889722872,0.8542373038301253,0.8462504434853193,0.8477879165474874,0.8226525940415766,0.7820137182573293,0.8256555228357438,0.8080697265346065,0.8121540951598336,0.8221094654471859,0.7736762682945216,0.8191019382656204,0.7986522170427015,0.7954154626802148,0.8105117296556766
F82,0.7750766226731935,0.8047204862835196,0.7771014997253483,0.7710570005578574,0.7856772794689745,0.8049084929261633,0.7699539578148134,0.7759363786737972,0.8639338881920048,0.7817751191839024,0.8100544914995612,0.7939127426026761,0.7724115540868279,0.7623539026532414,0.7775613827256808,0.7837970845510314,0.8024541087062425,0.8248134773799414,0.8167821716534879,0.7750547224509088,0.7714587649411927,0.7561720004324617,0.756049523018647,0.7741036092633763,0.7930498704994089,0.7575076633595412,0.7772406293805018,0.761898037629845,0.8014356685751169,0.7766605205124455,0.8165734946012315,0.7790489861339492,0.7795125095034454,0.8097927293962056,0.8091843227801352,0.8775598173233231,0.7839782108372426,0.8040410097981006,0.7907649480527038,0.8074888263291584,0.8114903590778284,0.7579664911404359,0.7526615858862714,0.8105383318165427,0.8203221983961642,0.7591184922891282,0.7557009918320273,0.7515664062124421,0.7712018554452493,0.7850448479335475,0.7750804103266158,0.7811132873692912,0.7650831343544242,0.7738420304340664,0.7761725983891342,0.7704434987753048,0.7617175078437127,0.7749199562233934,0.7844992940666122,0.7946722698879665,0.7874586530150305,0.7599731362466086,0.7288218956542423,0.7565823384174231,0.7545997597183375,0.7598524039884949,0.7801810183426483,0.7792594872191607,0.7907020625505742,0.7888928699981065,0.7881373198961376,0.7719068814988339,0.7789411472687974,0.8214090948403164,0.8033991380337732,0.7739194045578625,0.7756909534145751,0.7849772838336688,0.7920575484452087,0.7824259949261455,0.7724707342496916,0.7746403245228516,0.7466495405909254,0.7694810247603526,0.7531411895520413,0.7833995718586129,0.782747245230352,0.7622497144319061,0.8055829128156777,0.7866824518266097,0.8370395505127121,0.0,0.8142907991656401,0.7881812653239947,0.7941771102986542,0.7946400806882954,0.8058497090004503,0.7979331446731008,0.7667896464990892,0.7944801330084351,0.7711672649225206,0.846073417375971,0.7727338322426482,0.7823825635843296,0.7712071581951782,0.7793147969105326,0.7941115747565068,0.7732335332711698,0.8164272698683522
F87,0.8134834368363764,0.8047410976828022,0.8269817069662733,0.8074291501574622,0.7596779349166843,0.7982803753009271,0.7964774787940567,0.8027703322981625,0.7998413207829065,0.8293279861090703,0.8226156470640913,0.8151433624252875,0.8308242578239358,0.8191445740993064,0.8227051418619207,0.8346024175569636,0.8180639706557249,0.7975524326117645,0.8252242682276283,0.8260350271670845,0.8053310375010747,0.7515347045779472,0.7815300669234951,0.7946285174805764,0.7689991129984975,0.7742001728137899,0.8176055552098359,0.8281007123227869,0.8319071621644902,0.8587617765331841,0.8568168025749237,0.8197654716226224,0.8631852519998069,0.83890865397608,0.80055829901348,0.8214479796125902,0.7854547513585147,0.8325327126743297,0.8231506223470975,0.8462496110374966,0.8295286563234765,0.7662124136200377,0.7914032685816106,0.7980748527518181,0.8174166296504755,0.7818405075221136,0.7820430372656226,0.7730948325460406,0.7820855642404981,0.8153374554121672,0.8044065783285496,0.8049402477176285,0.8451824105874748,0.8319702080555126,0.8210067839261087,0.828954232492223,0.7777710575414487,0.8144415795749503,0.8204221724237052,0.7970547464929023,0.7967870049766738,0.7620475349718214,0.7522813750306343,0.7707338579994044,0.7702941640453376,0.7978399896842492,0.8429110532602971,0.8363287497231341,0.8294962692377157,0.8316468175298346,0.8506318321407382,0.810963942973355,0.8467908080209328,0.807742773001739,0.837817917868728,0.8400610251394304,0.8073862693646423,0.8370208339653906,0.830346665077597,0.8201539306585338,0.86728879731514,0.793157755066559,0.7634564619864557,0.7887131860701716,0.7630154700959808,0.8312687804437906,0.8186627188563594,0.7671238401168916,0.8416548750747274,0.8099962816464076,0.8686362294156212,0.8142907991656401,0.0,0.8489816620110809,0.8846011585026093,0.8698645032403455,0.819375449591466,0.8650929686797121,0.8188448741242587,0.7685182383236402,0.8338289825986046,0.8354274891595656,0.7983903167737724,0.7949654017420017,0.7793531913132924,0.8088554416970728,0.7898950570130638,0.7982680276466546,0.8073102127676536
F88,0.7841576480130368,0.7863861910832637,0.7982122535758396,0.7977941210061371,0.7809619995503065,0.8234764296648757,0.8091024741334177,0.7983387821101198,0.8026452847876453,0.8418448710159817,0.8309733837560986,0.8134353318056802,0.8158238779672824,0.8226518482147744,0.8383890348297924,0.8423015226989353,0.8161568703173608,0.8146199563457264,0.8525900783003157,0.8336571269930586,0.828908645447995,0.7645867753227302,0.7969828078979168,0.8062854866967152,0.7861315536549375,0.7868050373767782,0.8113664391232444,0.8342252654574954,0.8456451717669851,0.8666544419641842,0.816319975286844,0.8274401395427904,0.8393327175234397,0.8058184329151863,0.8065677529061244,0.7897291478177129,0.8178557144900529,0.795541306910124,0.8429343778098946,0.7806201412160487,0.8207426554576123,0.7851871117659421,0.8067316324557237,0.8066068105752805,0.7996419633641624,0.8083935074489473,0.8278878684779453,0.7955645395513167,0.7937581210309255,0.8140989131291201,0.8304164628052734,0.8251922182526452,0.8358556456867005,0.8325285788119968,0.8322716026369664,0.8255644330671861,0.7823871009796565,0.8201481622108349,0.837456566358927,0.8023553306678326,0.8144410404820734,0.7820470877415661,0.7555778393391508,0.7575293392194224,0.7719507173640997,0.8060601943774438,0.8382493244518157,0.8517398093367877,0.8327476704642862,0.8368319736842037,0.8338123721214599,0.8391230329615896,0.8613009488123518,0.803942654300775,0.8196502572726077,0.8512099649686924,0.8105195783423815,0.8168443096621016,0.7929448561834026,0.8126615524418901,0.8237957795082715,0.801448825863854,0.7755498333716777,0.806408229259682,0.7868930425350671,0.8744822557232595,0.8554405067070324,0.7964933078631552,0.8394447551546804,0.8452905497209263,0.844762801838094,0.7881812653239947,0.8489816620110809,0.0,0.8557397455276233,0.8671597327642593,0.8595591129609897,0.8594148296503167,0.8259030425791958,0.791003979742056,0.856436712480406,0.802373951536897,0.8136790148029377,0.814462641747041,0.7704457127639956,0.7720556619207339,0.7995407270516889,0.7741258525706893,0.7706205254193488
F89,0.8077236186012468,0.7803316851019083,0.8222512283973109,0.8036184260036376,0.7551578522079557,0.7930754990149091,0.8105878108627511,0.8048706723899319,0.8050580774788263,0.836366506698339,0.822458369614937,0.8226963509182792,0.8078929003796722,0.818936245014606,0.8212637764534243,0.8223946074915696,0.7991651830519133,0.8077233029361723,0.8185908122886721,0.8180971927056634,0.8097916712912401,0.7540214264908641,0.7935868251431865,0.7999244359988321,0.7602083789705052,0.7883075107752859,0.8048764947936039,0.8397629841198395,0.8290594140445543,0.8490474746095248,0.8314866804416932,0.8128788792768703,0.8313882468854086,0.8275443190470537,0.7809217810073186,0.8025671589451726,0.777697576126421,0.8028672278401118,0.8060486375234882,0.8098828132526733,0.8256095524136233,0.7665354257228904,0.7844517691699758,0.7901446280325467,0.8093110723748028,0.7885792489484271,0.7926629678526952,0.7795858528739388,0.7851840439794989,0.8105994810513186,0.8247403782639008,0.8264164200591946,0.8301049361780285,0.8236967713659124,0.8237969868483968,0.8267500875533526,0.7901357882336797,0.8487652228377395,0.8218387717997621,0.7929481969390058,0.8180192529401681,0.7840900784174456,0.7629216937326557,0.7684975967949527,0.7726014229623813,0.8019440047817334,0.8308682354170548,0.8352913348300157,0.821808826427368,0.8169986771019537,0.8194021291968241,0.8023126402540669,0.8202982090318929,0.7919955711680712,0.81953443051751,0.8194873946890613,0.8035384619719113,0.8204806283098585,0.8182654229010754,0.8419115689745411,0.8420261084213753,0.7870480765074936,0.7704391701678883,0.7976870357048659,0.7753335431663158,0.8161288364498529,0.8094516983311901,0.8085099665034358,0.824829698306792,0.8130379840585742,0.8724876889722872,0.7941771102986542,0.8846011585026093,0.8557397455276233,0.0,0.8660895238031268,0.8160589648948718,0.8500899094675597,0.8058010891787024,0.7632218835119626,0.8366945753363227,0.8175522571742485,0.8051701078876732,0.7833111483427838,0.7860355108684245,0.8136854702927687,0.7847909866004446,0.7863807594319466,0.7992277467149338
